TowNum,Tow_Firm,Tow_Firm_Address,Tow_Firm_Phone,Vehicle_State,Vehicle_Plate,Vehicle_Year,Make,Model,Color,Tow_From_Address,Date,Time,geom
358155,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2004,PONTIAC,GRAND PRIX,WHITE,,12312018,1346,"(41.7466260043557, -72.6952501730207)"
358180,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AK81882,2001,HONDA,ACCORD,BLK,,01012019,1757,"(41.7269855104057, -72.6911291585753)"
358179,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AR51260,2002,BUICK,PARK AVE,WHI,,01012019,1640,"(41.7343259226675, -72.7090120664372)"
358002,,,860-296-5382,CT,AC68294,2013,HONDA,ACCORD,BLUE,,12272018,0159,"(41.7956074105034, -72.6781608461928)"
358004,,,860-296-5382,CT,AN63150,2014,KIA,OPTIMA,GRAY,,12272018,0316,
358003,,,860-296-5382,CT,9AASX0,2015,DODGE,CHARGER,GRAY,,12272018,0248,"(41.7938905992898, -72.6825754793353)"
358005,,,860-296-5382,CT,9AVTK0,2004,INFINITY,G35,SILVER,,12272018,0422,"(41.7458487936474, -72.682857900576)"
358011,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2000,ACURA,TL,GRY,,12272018,0924,"(41.7737908883393, -72.6908700647519)"
358016,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,1AUML9,2009,PONTIAC,G5,BLU,,12272018,1055,"(41.7588045287007, -72.6819535353533)"
358014,,,860-296-9663,CT,6ADVX9,2012,NISSAN,SENTRA,BLUE,,12272018,1016,"(41.7333051977578, -72.6593575401841)"
358013,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AN73155,2008,HONDA,ACCORD,BLK,,12272018,0949,"(41.7726063026898, -72.6892363271841)"
358010,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,1AHFB4,2004,HONDA,ACCORD,BLU,,12272018,0920,"(41.7672410334155, -72.7098933176327)"
358012,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2003,SATURN,ION,RED,,12272018,0936,"(41.7608960708454, -72.6877950762141)"
358020,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2013,MERZ,C300,WHI,,12272018,1228,"(41.7578958219498, -72.6869347205914)"
358019,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2016,FORD,EXPLORER,SIL,,12272018,1205,"(41.7360474633338, -72.6941361826075)"
358015,,,860-296-9663,CT,AC68294,2013,HONDA,ACCORD,BLUE,,12272018,1030,"(41.7956074105034, -72.6781608461928)"
358018,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,1999,CHEVY,SILVERADO,TAN,,12272018,1154,"(41.7661306306993, -72.7099272113525)"
358017,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,1997,NISSAN,ALTIMA,TAN,,12272018,1105,"(41.7581734242121, -72.7045590032639)"
358089,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,MA,5NK142,2003,AUDI,A6,BLK,,12292018,0354,"(41.7589998117031, -72.6990911447539)"
358090,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2007,HONDA,ACCRD,GRAY,,12292018,0432,"(41.744513595663, -72.681099968335)"
358178,,,860-296-2826,FL,CA46US,2005,VOLVO,TRACTOR,SILVER,,01012019,1409,"(41.7400662119647, -72.7141975059878)"
358024,,,860-296-9663,SC,PVW656,2014,VOLKSWAGON,PASSAT,GREY,,12272018,1417,"(41.7414279701811, -72.6993760447059)"
358022,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,383HUK,2015,SUBARU,IMPREZA,GRY,,12272018,1403,"(41.7762877792894, -72.6863522025183)"
358023,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,7ANVD1,2012,HONDA,CRV,BROWN,,12272018,1408,"(41.7545682241205, -72.666580937921)"
358027,,,860-296-9663,CT,AR29147,1998,HONDA,CIVIC,GREEN,,12272018,1523,"(41.7673958739487, -72.6787290123499)"
358029,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,5AEAR9,1998,PONTIAC,GRAND AM,RED,,12272018,1808,"(41.7608297776546, -72.6877951399522)"
358028,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,7ATAE1,2006,HONDA,ACCORD,WHI,,12272018,1744,"(41.799305044979, -72.680748694594)"
358030,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AG69698,2018,HYUND,ELANTRA,WHI,,12272018,1824,"(41.7713057069025, -72.6835254386914)"
358036,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,AF01792,2010,TOYOTA,COROLLA,BLACK,,12272018,2035,"(41.7664952329941, -72.6784690466357)"
358035,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,181EXH,2004,HONDA,ACCORD,RED,,12272018,2032,"(41.7670897972513, -72.6795927112564)"
358038,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,1999,CHRYSLER,SEBRING,RED,,12282018,0019,"(41.7635644538873, -72.7059498033266)"
358039,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,1AHFB4,2004,HONDA,ACCORD,BLUE,,12282018,0019,"(41.7635644538873, -72.7059498033266)"
358040,,,860-947-3062,,,2002,TOYOTA,COROLLA,BLUE,,12282018,0131,"(41.7492157608542, -72.6955854853291)"
358041,,,860-947-3062,FL,HCBK84,2009,TOYOTA,COROLLA,BLACK,,12282018,0138,"(41.7679534237429, -72.6987575666642)"
358044,,,860-947-3062,CT,AN41585,2015,HONDA,ACCORD,SILVER,,12282018,0542,"(41.795285448655, -72.6801433745291)"
358049,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AR14399,1998,SUBARU,LEGACY,BLUE,,12282018,0820,"(41.7646742288773, -72.6721482911941)"
358050,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2003,MERCEDES,C3204,BLACK,,12282018,0824,"(41.7539070866187, -72.7080202781406)"
358052,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2003,DODGE,NEON,GRAY,,12282018,0933,"(41.7703318513286, -72.6904426358642)"
358054,,,860-296-1518,CT,AP05692,2007,SUBARU,WRX,BLUE,,12282018,1132,"(41.752281156366, -72.6941498331355)"
358055,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,1999,HONDA,ACCORD,TAN,,12282018,1137,"(41.7393151674749, -72.6767960746204)"
358060,,,860-246-7616,CT,114TKC,2009,HONDA,ELEMENT,TAN,,12282018,1327,"(41.762076303309, -72.6866539491649)"
358056,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,VA,UWT7275,2018,NISSAN,ROGUE,BLACK,,12282018,1140,
358058,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,MA,7RK469,2002,SAAB,,RED,,12282018,1320,"(41.7493361398101, -72.6739851129182)"
358063,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AM18207,2015,CHEVROLET,CRUZE,WHITE,,12282018,1640,"(41.7782903587907, -72.6972548373592)"
358061,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,C093545,2011,DODGE,RAM 1500,GRAY,,12282018,1620,"(41.7782903587907, -72.6972548373592)"
358087,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,1998,HONDA,ACCORD,RED,,12292018,0336,"(41.7714369406819, -72.6742856919419)"
358088,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AP62586,2005,CHEVR,CLASSIC,TAN,,12292018,0340,"(41.7714369406819, -72.6742856919419)"
358115,,,860-296-9663,CT,7ATVB3,2012,INFINITY,M37,BLACK,,12302018,0043,"(41.7676388620509, -72.6832005568985)"
358113,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,DC,FH8377,2013,MERCEDES,CL,WHITE,,12302018,0036,"(41.781457532571, -72.6774347918647)"
358114,,,860-296-9663,CT,TAZDVL,2006,TOYOTA,AVALON,GRAY,,12302018,0038,"(41.7683161730412, -72.6947171092347)"
358123,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AD22016,2013,HONDA,CIVIC,GRAY,,12302018,0646,"(41.7960208403873, -72.6767263429016)"
358129,,,860-246-7616,CT,19675,2000,NISSAN,ALTIMA,BLUE,,12302018,1512,"(41.7699834482772, -72.6983458928734)"
358032,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AP70347,2010,NISS,MURANO,GRY,,12272018,1904,"(41.7441116435992, -72.6883423208805)"
358031,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AM15817,2012,KIA,SOUL,BLK,,12272018,1856,"(41.7742646358575, -72.6919389964577)"
358033,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,192RZW,2014,SUBAR,IMPREZA,BLU,,12272018,1908,"(41.7849856460092, -72.7087671944292)"
358062,CROSS COUNTRY TOWING,"100 AIRPORT RD. HARTFORD, CT. 06114",860-296-2826,NY,HVN3670,2012,HONDA,CIVIC,BLACK,,12282018,1620,"(41.7782903587907, -72.6972548373592)"
358034,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AC47734,2005,HONDA,CIVIC LX,TAN,,12272018,2021,"(41.7441116435992, -72.6883423208805)"
358065,,,860-947-3062,MA,9TB445,2003,TOYOTA,TACOMA,RED,,12282018,1748,"(41.7561577736794, -72.7104203306919)"
358066,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AM79164,2004,INFINITI,I35,GRAY,,12282018,1833,"(41.7895076325459, -72.6768499845125)"
358071,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2007,CHEVROLET,MALIBU,RED,,12282018,2055,"(41.7761413130636, -72.6769093815211)"
358074,CROSS COUNTRY TOWING,"100 AIRPORT RD. HARTFORD, CT. 06114",860-296-2826,CT,AP96644,2008,NISSAN,SENTRA,BLUE,,12282018,2137,"(41.7785813624001, -72.6974724491222)"
358073,,,860-246-7616,CT,AG03507,2016,NISSAN,PATHFINDER,GRAY,,12282018,2110,"(41.7670897972513, -72.6795927112564)"
358079,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,1AGBR3,1999,TOYOTA,COROLLA,GRAY,,12282018,2219,"(41.7394174246816, -72.7064804829372)"
358078,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2003,VOLKSWAGEN,JETTA,GRAY,,12282018,2215,"(41.78271953753, -72.6971792611654)"
358080,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,786XCA,2002,TOYOTA,CAMRY,RED,,12282018,2219,"(41.7394174246816, -72.7064804829372)"
358076,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,AR35336,2012,HONDA,CROSSTOUR,RED,,12282018,2153,"(41.7670897972513, -72.6795927112564)"
358075,,,860-296-2826,,,2009,BMW,328I,BLACK,,12282018,2133,"(41.7628067947073, -72.6889996526105)"
358077,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,551LEV,2013,ACURA,TL,BLACK,,12282018,2209,"(41.782313298544, -72.696118966844)"
358083,,,860-296-1518,CT,874YWP,1996,TOYOTA,COROLLA,GREEN,,12282018,2339,"(41.7736941626992, -72.694596279609)"
358081,,,860-296-1518,CT,AK74394,1998,HONDA,CIVIC,BLUE,,12282018,2327,"(41.77159955912, -72.6901481263552)"
358082,,,860-296-1518,CT,265ZGR,2001,BMW,330I,GRAY,,12282018,2330,"(41.7678444743057, -72.6805659517066)"
358085,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AK28731,2006,MERCE,E500,BLK,,12282018,2352,"(41.7402825909426, -72.6719675482463)"
358084,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,237LDE,2013,MERCE,C300 4 M,WHI,,12282018,2352,"(41.7402825909426, -72.6719675482463)"
358086,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2000,INFINITI,I30,SIL,,12282018,2356,"(41.7740918053681, -72.6925393600718)"
358093,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AM54275,2012,FORD,FOCUS,GRY,,12292018,1024,"(41.7569455222953, -72.684023038499)"
358095,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,4040CZ,2014,CHEVY,SILVERADO,BLUE,,12292018,1242,"(41.7786898325166, -72.6977662132737)"
358094,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,NY,HFR5405,2010,LEXUS,E35,GRY,,12292018,1239,"(41.7786898325166, -72.6977662132737)"
358096,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AS16299,2006,HONDA,PILOT,BLK,,12292018,1359,"(41.7547587966985, -72.6939761619402)"
358103,,,860-246-7616,CT,178XZL,2002,VOLKSWAGON,GTI,SILVER,,12292018,2032,"(41.7934246595091, -72.6669571340677)"
358102,,,860-246-7616,MA,892SM7,2009,MAZDA,M6,GRAY,,12292018,2025,"(41.7690369579141, -72.6727886402643)"
358104,,,860-246-7616,CT,801ZLT,2005,NISSAN,ALTIMA,GRAY,,12292018,2043,"(41.7690369579141, -72.6727886402643)"
358106,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,C002872,1999,FORD,F150,GREEN,,12292018,2111,"(41.7358682146195, -72.6710138099037)"
358105,,,860-246-7616,CT,410011,2014,TOYOTA,CAMRY,BLUE,,12292018,2101,"(41.7713311749266, -72.6919748385462)"
358068,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2005,LINCOLN,LS,WHITE,,12282018,1905,"(41.7438852942479, -72.6767909050751)"
358070,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,FL,58HFM,2012,MERCEDES,550,BLACK,,12282018,1930,"(41.7392202860272, -72.6774544889064)"
358067,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AH27352,2003,ACURA,3.2 CL,BLACK,,12282018,1851,"(41.7834373343605, -72.7001477100542)"
358069,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AH07332,2009,ACURA,TL,WHITE,,12282018,1915,"(41.7853087874211, -72.6795503685291)"
358112,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AG23703,2013,HONDA,CIVIC,BROWN,,12292018,2351,"(41.7682159143155, -72.6781801964092)"
358111,,,860-296-8588,NY,HXY4181,2016,TOYOTA,CAMRY,GRAY,,12292018,2251,"(41.7639593302951, -72.6989488893191)"
358120,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,MDCNL,2013,LAND ROVER,RANGE ROVE,BLACK,,12302018,0417,"(41.7670897972513, -72.6795927112564)"
358121,,,860-216-5474,NJ,G49KTH,2004,SABB,93L,WHITE,,12302018,0442,"(41.7448311408346, -72.6786432136278)"
358159,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,C082729,2001,NISSAN,FRONTIER,GRAY,,12312018,1835,"(41.7400662119647, -72.7141975059878)"
358161,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AP74923,2010,HONDA,INSIGHT,GRAY,,12312018,1901,"(41.7600101774054, -72.7141069473246)"
358158,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AP95539,2013,NISSAN,SENTRA,GRAY,,12312018,1835,"(41.7400662119647, -72.7141975059878)"
358157,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,1999,HONDA,ACCORD,BLACK,,12312018,1835,"(41.7400662119647, -72.7141975059878)"
358162,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,DM81315,2016,RAM,PROMASTER,SILVER,,12312018,1921,"(41.7571032907473, -72.6757733793318)"
358160,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,483UOY,2010,TOYOTA,COROLLA,BLK/GRY,,12312018,1901,"(41.7600101774054, -72.7141069473246)"
358122,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AC72267,2016,TOYOTA,SCION,GRAY,,12302018,0531,"(41.7787354323337, -72.7012067297051)"
358124,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,1992,MERCURY,GRND MARQU,GRAY,,12302018,0836,"(41.7558680560222, -72.7113556550445)"
358126,,,860-296-5382,MA,3RX695,2005,HONDA,CR-V,SILVER,,12302018,1013,"(41.7781975271209, -72.6787060392844)"
358127,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AN75204,2001,NISSAN,MAXIMA,BLUE,,12302018,1157,"(41.7681370718503, -72.6841503654217)"
358128,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2007,INFINITI,G35,GRAY,,12302018,1429,"(41.7599963103789, -72.7040873534767)"
358132,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,486YUS,1995,HONDA,ACCORD,TAN,,12302018,1725,"(41.7654782509094, -72.6695204300307)"
358133,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,949WWO,2001,NISSAN,SENTRA,TAN,,12302018,1942,"(41.7732153762973, -72.6928420906588)"
358134,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AM77359,2001,CHRYSLER,PT CRUISER,GRAY,,12302018,1942,"(41.7732153762973, -72.6928420906588)"
358146,,,860-296-1518,NJ,C66HKH,2014,KIA,SORENTO,RED,,12312018,0507,"(41.7613335947117, -72.6714641681082)"
358147,,,860-296-1518,CT,932XBM,2012,CHEVROLET,IMPALA,GRAY,,12312018,0510,"(41.7666731207283, -72.7091077938856)"
358164,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,MA,6JD933,2004,INFINITY,G35 COUPE,BLACK,,12312018,1921,"(41.7571032907473, -72.6757733793318)"
358163,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2005,JEEP,GRAND CHER,TAN,,12312018,1921,"(41.7571032907473, -72.6757733793318)"
358165,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,1997,NISSAN,MAXIMA,BLUE,,12312018,2013,"(41.7700503358904, -72.6736002557418)"
358154,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AS32160,2015,HONDA,CIVIC,GRY,,12312018,1253,"(41.7609026425882, -72.701496869935)"
358166,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,970ZME,2017,HYUNDAI,SANTA FE S,MAROON,,12312018,2022,"(41.7540940120411, -72.6759880986631)"
358169,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,AJ69161,2006,AUDI,A6,GOLD,,12312018,2338,"(41.7828815754482, -72.6754569399905)"
358168,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,497YFD,2010,HONDA,CIVIC,GRY,,12312018,2334,"(41.762065748726, -72.6929333661367)"
358171,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AR16810,2017,DODGE,CHALLENGER,ORANGE,,01012019,0052,"(41.7685050753929, -72.6860564611053)"
358170,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,601UBY,2005,HONDA,CIVIC,GRAY,,01012019,0002,"(41.7712275241227, -72.7116674936555)"
358181,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AK74468,2009,VOLKS,JETTA,RED,,01012019,2106,"(41.7828514628639, -72.6980695068901)"
358182,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,211ZLE,2015,NISSAN,ALTIMA,GRAY,,01022019,0357,"(41.758107976063, -72.6657125606444)"
358189,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AB57198,2014,MERCEDES,GLK 350,WHITE,,01022019,0819,"(41.7887004011242, -72.7131408446333)"
358190,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,538GHN,2014,TOYOTA,RAV4,BROWN,,01022019,0822,"(41.7887004011242, -72.7131408446333)"
358191,,,860-236-2602,CT,AS34502,2018,HYUNDAI,SONATA,BLACK,,01022019,0920,"(41.7716666313082, -72.6916701252268)"
358192,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2003,DODGE,CARAVAN,GRAY,,01022019,0944,"(41.7443245076898, -72.6941061391209)"
358142,,,860-947-3062,,,2002,NISSAN,FRONTIER,SILVER,,12312018,0042,"(41.773793890164, -72.6951995033845)"
358141,,,860-947-3062,,,2005,HONDA,ACCORD,GREEN,,12302018,2355,"(41.773793890164, -72.6951995033845)"
358140,,,860-947-3062,CT,AN46557,2008,HONDA,ACCORD,GRAY,,12302018,2352,"(41.7724793087826, -72.6928372421875)"
358143,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AR60822,2018,KIA,OPTIMA,WHITE,,12312018,0106,
358144,,,860-296-9663,CT,6AHPL4,2008,FORD,EDGE,BLUE,,12312018,0128,"(41.7717907595742, -72.6950693892901)"
358150,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AN86950,2010,NISSAN,SENTRA,BLUE,,12312018,1046,"(41.7685345547553, -72.6844781018684)"
358149,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,NY,HWN4744,2006,INFINITY,M45,GRAY,,12312018,1028,"(41.7595445838686, -72.6792855001065)"
358148,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AP63913,2000,NISSAN,MAXIMA,BLK,,12312018,1026,"(41.7595445838686, -72.6792855001065)"
358152,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AP62869,2005,NISSAN,MAXIMA,RED,,12312018,1136,"(41.7476118373033, -72.6729801852438)"
358151,,,860-246-7616,,,1992,HONDA,ACCORD,GREEN,,12312018,1059,"(41.7963157503995, -72.6778942891474)"
358153,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2002,CHEVY,MALIBU,GRAY,,12312018,1143,"(41.7636313019999, -72.6889656711535)"
358156,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AL11009,2007,CHEVY,COBALT,ORANGE,,12312018,1406,"(41.7879641559539, -72.6788030291329)"
358173,,,860-236-2602,FL,CA19LX,2012,INTERNATIO,NAVISTAR,WHITE,,01012019,1204,"(41.7400662119647, -72.7141975059878)"
358177,,,860-296-2826,FL,9598CS,2005,WABASH,53 DRY BOX,WHITE,,01012019,1403,"(41.7400662119647, -72.7141975059878)"
358176,,,860-296-2826,IL,667639SP,2019,VANGUARD,53 BOX,WHITE,,01012019,1323,"(41.7400662119647, -72.7141975059878)"
358175,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,461WNH,2008,TOYOTA,SIENNA,RED,,01012019,1325,"(41.7878093994773, -72.6846357294873)"
358174,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,9CS879,2004,SUBARU,LEGACY,BEIGE,,01012019,1318,"(41.7878093994773, -72.6846357294873)"
358193,,,860-236-2602,CT,AR77893,2018,NISSAN,SENTRA,GRAY,,01022019,1149,"(41.7803620535852, -72.697325109369)"
358196,,,860-296-5382,CT,AR82396,2003,CHEVY,TRACKER,SILVER,,01022019,1303,"(41.7772471970249, -72.6993922922902)"
358195,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AH96174,2002,ACURA,TL,GRAY,,01022019,1258,"(41.7563280688136, -72.6918388895929)"
358194,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AM74635,2001,FORD,EXPEDITION,WHITE,,01022019,1236,"(41.7805488298491, -72.6895364727092)"
358197,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2008,CHEVY,MALIBU,WHITE,,01022019,1357,"(41.7668508302922, -72.6751488852028)"
358198,,,860-296-2826,CT,7RV979,2018,HONDA,CRV,BLUE,,01022019,1354,"(41.7621729885275, -72.6745050471475)"
358199,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,8136CH,2001,FORD,F25,GREEN,,01022019,1412,"(41.7570547867692, -72.7047257945135)"
